,TAWSS,OSI,HOLMES
Node 1125,0.002038861875922041,0.026084480771711327,0.0009662482845623567
Node 1126,0.0020474660630027666,0.011519716440291428,0.0010001468030344715
Node 1127,0.0013622133723073468,0.464478993529538,4.838719001187916e-05
Node 1128,0.0007395577116750108,0.07034594976649744,0.0003177539662025893
Node 1129,0.0008164040992682559,0.0747617036265123,0.0003471662883251649
Node 1130,0.0009069825639176181,0.08736373319237306,0.0003742538992345758
Node 1131,0.0008696188678859546,0.0782792277906929,0.0003667363404926482
Node 1132,0.0009178369237826984,0.09992384457302717,0.00036720466777590146
Node 1133,0.0007826424620145162,0.05921200608236282,0.00034497940078613917
Node 1134,0.001574124075271216,0.38047788490233925,0.00018814263890256508
Node 1135,0.001728128039143679,0.4460724646101257,9.319368598915487e-05
Node 1136,0.0013410219603833499,0.18430557617887616,0.00042335315511469557
Node 1137,0.0012607347621425105,0.45065034414429345,6.221682663705895e-05
Node 1138,0.0012190084783776814,0.36796175735681036,0.00016095573725213768
Node 1139,0.0014082543995765212,0.3378317962081482,0.0002283740864612972
Node 1140,0.001800354561072847,0.16388509353651692,0.0006051260048961051
Node 1141,0.0014357412107122098,0.24075333646506725,0.0003722111185767452
Node 1142,0.0014673578984283418,0.23295162083080656,0.00039185554843640266
Node 1143,0.0008176462035032153,0.4823762495648353,1.4409992634800535e-05
Node 1144,0.0015755530704601468,0.1322861095531374,0.0005793527491444004
Node 1145,0.0018525941579004418,0.001257371391578721,0.000923967680055871
Node 1146,0.0013830392208858027,0.008306727540253134,0.000680031080457519
Node 1147,0.0012592923865060966,0.015598455725015281,0.0006100031767172842
Node 1148,0.0012733088308002829,0.07734401784340106,0.0005381715944705642
Node 1149,0.001134362957448598,0.02000776414026728,0.0005444854122222114
Node 1150,0.0007403911569132023,0.03175382373721952,0.0003466853281633833
Node 1151,0.0011743503104256422,0.054609509451804206,0.0005230444608359028
Node 1152,0.0012353557330543195,0.020319972429956146,0.0005925754720903077
Node 1153,0.000811932063186538,0.04959798315413155,0.00036569583880104384
Node 1154,0.001262741596100868,0.02405667490912866,0.0006009934339788012
Node 1155,0.0012274053807747212,0.018421481230773584,0.0005910920652028686
Node 1156,0.0011843810490634412,0.02132016229923328,0.0005669393283415519
Node 1157,0.0006745501213405083,0.008655669696983725,0.0003314363776258704
Node 1158,0.0012242857749768495,0.023405102959039137,0.0005834883528738046
Node 1159,0.0011751219474689183,0.02106123591013842,0.000562811453175635
Node 1160,0.0012481329877728343,0.029573593933325537,0.000587154715731235
Node 1161,0.0011444465520341377,0.017709700843124454,0.000551955469949599
Node 1162,0.0011207236021107524,0.018196184559631234,0.0005399689075510343
Node 1163,0.0012117671907214364,0.026516610373515437,0.0005737516369009485
Node 1164,0.0011956258091833758,0.019390619653424646,0.0005746289792779949
Node 1165,0.00115137942049416,0.02459893112114847,0.0005473670071880363
Node 1166,0.0012604711939521495,0.03413435694668193,0.0005872102233207017
Node 1167,0.0012026521265468522,0.03143669295848761,0.0005635186576353005
Node 1168,0.001279589665047799,0.03616331414719759,0.0005935206294872686
Node 1169,0.0012677593418983187,0.029505554158879066,0.0005964737290263536
Node 1170,0.0012871118386390092,0.04821111097168301,0.0005815028276339124
Node 1171,0.0012109276661369853,0.061861498373625035,0.000530554033219182
Node 1172,0.001248381880366641,0.07694790557240838,0.0005281305691345625
Node 1173,0.0012788820218234502,0.05079503696064913,0.0005744801513448933
Node 1174,0.0012045549864651826,0.019586622262020514,0.0005786843297188645
Node 1175,0.0012759018239339689,0.015475841785281552,0.0006182052572062302
Node 1176,0.0014145145351977327,0.00988279847259621,0.0006932779055109491
Node 1177,0.0018779299785376675,0.0019821994020605693,0.0009352425575882648
Node 1178,0.0018879591949724735,0.0034072538097065785,0.0009375468413265962
Node 1179,0.001448387891466146,0.012795129095376279,0.0007056616356815838
Node 1180,0.001283814027559702,0.01777373819452288,0.0006190888393635489
Node 1181,0.0013174967832580097,0.0213311897366788,0.0006306446177678643
Node 1182,0.0012795550434573112,0.020232752902841877,0.0006138886007087987
Node 1183,0.0015006894758942623,0.01655812134356005,0.0007254961395062704
Node 1184,0.0018977552380968776,0.005855122247370392,0.000937766030133794
Node 1185,0.0011839912248894984,0.021367053228239286,0.0005666972089207671
Node 1186,0.0013778120588943447,0.025900546135395774,0.0006532199446498747
Node 1187,0.001252743468924697,0.017613279798014803,0.0006043068132290421
Node 1188,0.0011554742962944992,0.019875379325732634,0.0005547716582072625
Node 1189,0.0011926224843142477,0.02163800098379487,0.0005705052756682363
Node 1190,0.0011177304213449025,0.021907550934639086,0.0005343784745356422
Node 1191,0.0012274327045007163,0.024152343091388195,0.0005840709764496664
Node 1192,0.0012860320276520353,0.02687683772560312,0.0006084515397088855
Node 1193,0.001215036412291407,0.027356723067597788,0.0005742787914975999
Node 1194,0.0011583946309192234,0.02610014438363767,0.0005489630483393893
Node 1195,0.0014311405023061143,0.036360501067905004,0.0006635332653906335
Node 1196,0.001328746214726249,0.03427170226721021,0.0006188347127033439
Node 1197,0.000767448229149714,0.040482938831073456,0.00035265555485817346
Node 1198,0.0008000170985757846,0.06430320094055919,0.00034856488904229046
Node 1199,0.0007269730458487393,0.055880267033465825,0.0003228630749962101
Node 1200,0.001505924874453878,0.2181644509369236,0.0004244231638394531
Node 1201,0.001590013166487589,0.13651523064102022,0.0005779455690984824
Node 1202,0.001458368669880335,0.17569698429485575,0.00047295335765209264
Node 1203,0.0014364691046684492,0.3328531660899652,0.0002401012628549137
Node 1204,0.0012421124826504553,0.44568092420961236,6.747040208527663e-05
Node 1205,0.001212177667304174,0.15401777378018233,0.0004193919279078436
Node 1206,0.0014568673735503592,0.42900669822385984,0.00010342782509827337
Node 1207,0.0017389081088936265,0.060019541350402994,0.0007650855873005211
Node 1208,0.0014415994325120399,0.1868121846115257,0.00045149137693371004
Node 1209,0.0014021131075807117,0.10375357053754264,0.0005555823125813674
Node 1210,0.0014236402288695577,0.3120146023375223,0.00026762357455234454
Node 1211,0.001672554791608931,0.28636317988796733,0.00035731928714247547
Node 1212,0.001799302355360199,0.44294460509296135,0.00010265990644224094
Node 1213,0.001674952985101415,0.05024264062526129,0.0007533224316560485
Node 1214,0.0019859479167422204,0.03438238830124213,0.0009246923259516363
Node 1215,0.0012390945071380228,0.17716242144601552,0.00040002627028398215
Node 1216,0.00140122693209914,0.3516279530547328,0.00020790290815038632
Node 1217,0.0014188390532394626,0.062049233457296904,0.0006213816509669458
Node 1218,0.0006571021283605749,0.08492067613960952,0.00027274950714713096
Node 1219,0.0006867533319951185,0.21210150763477775,0.00019771524890818755
Node 1220,0.0006236303549912209,0.3008895428630176,0.0001241713250668006
Node 1221,0.0007699093250702827,0.1014333779530503,0.0003068601589757095
Node 1222,0.0005517138468948698,0.2981018065924259,0.00011139002896601714
Node 1223,0.0006276823904719504,0.4953957757812046,2.8899904639223554e-06
Node 1224,0.0006323530253085178,0.30111664222747236,0.00012576449297097415
Node 1225,0.0007174109824019466,0.088935307252824,0.00029490232505450587
Node 1226,0.0005604950362860567,0.32603583386114865,9.750605161246908e-05
Node 1227,0.0006820579120755054,0.08156705782806284,0.00028539549888140215
Node 1228,0.0006279289744857752,0.103297844847557,0.0002491007774611704
Node 1229,0.0012255485578516253,0.11187989380447083,0.0004756600364211504
Node 1230,0.0011341177123291712,0.1119093303048515,0.0004401405024909578
Node 1231,0.0013979833334061367,0.11835137046888655,0.0005335384233017897
Node 1232,0.0009127437535124906,0.0688720826918578,0.0003935093134878564
Node 1233,0.0009350416537145886,0.0672591959822818,0.0004046306770185079
Node 1234,0.0010250003228620811,0.08553545407938329,0.000424826293383518
Node 1235,0.0010498086940185021,0.08760181857323113,0.0004329391962592415
Node 1236,0.0010799716772841577,0.09952687571244945,0.00043249963174405294
Node 1237,0.001121359405674903,0.10331596894946843,0.0004448253692995488
Node 1238,0.0010322665208391654,0.08877752583386611,0.00042449119269834864
Node 1239,0.0009315386458322986,0.07097214596290569,0.00039965602617405194
Node 1240,0.0010483244068668354,0.09021132688112343,0.00042959146768809377
Node 1241,0.0015915037173329994,0.08149768992374584,0.000666047982198806
Node 1242,0.00128747378214587,0.03802597128411006,0.0005947794500040115
Node 1243,0.001166744932566391,0.028592105855283878,0.0005500127716651412
Node 1244,0.0011584499714945133,0.0344580506562982,0.0005393070579467115
Node 1245,0.001195087375445164,0.03884835030509237,0.0005511165147160948
Node 1246,0.00119954564209063,0.03263952983289309,0.000560620215274381
Node 1247,0.0011459600328733424,0.044998974697335936,0.0005214129899132454
Node 1248,0.0011741078378143433,0.05396059014150456,0.0005236983670889437
Node 1249,0.001274546187856106,0.040911764787560034,0.0005851291600796027
Node 1250,0.0011173696344565134,0.1038530660282907,0.00044264255480303737
Node 1251,0.00121109627132548,0.06445257340367389,0.0005274898643362187
Node 1252,0.0012620214513256488,0.03409984893285273,0.0005879759848226002
Node 1253,0.0011764024977046561,0.1898349901965799,0.0003648788922333326
Node 1254,0.0012479490420289616,0.08010766576994904,0.0005240042362576967
Node 1255,0.0013710160741471672,0.3219493591196421,0.00024411029065917538
Node 1256,0.0009506866249672128,0.08186642906415559,0.0003975139933384866
Node 1257,0.0009427669964681052,0.07331579869204208,0.00040226378290749587
Node 1258,0.000969447820625273,0.09483961864488255,0.0003927818487084231
Node 1259,0.0011030168214984234,0.11046467559006778,0.0004296640153920007
Node 1260,0.0011505305766422306,0.0983422789738011,0.0004621194893850768
Node 1261,0.0010499934189567195,0.12080467896943115,0.0003981525915812778
Node 1262,0.001294790455710306,0.09285225983171475,0.0005271710080339153
Node 1263,0.0015324714989974717,0.09398447723468706,0.0006222072167884012
Node 1264,0.0010826502063764876,0.07977657290324719,0.0004549549800705343
Node 1265,0.0013050778621486636,0.07405875972663128,0.0005558864832569183
Node 1266,0.0009663723716020224,0.07577049188646717,0.00040996367585923414
Node 1267,0.0016208919542430736,0.10374258820532839,0.0006422904505871676
Node 1268,0.0010383354217099426,0.1008321670875379,0.00041447010012020527
Node 1269,0.0008005506752763607,0.07993531646579521,0.0003362830660630584
Node 1270,0.0014905338221380586,0.11898101348430751,0.0005679216862784045
Node 1271,0.00113197868562013,0.2995677607609095,0.00022688502272976509
Node 1272,0.0008716989995899932,0.06677743016819959,0.0003776396807221864
Node 1273,0.0009900305446278095,0.07675999165915803,0.0004190205359659624
Node 1274,0.0010059425980696727,0.08672423595468082,0.0004157316958029774
Node 1275,0.0010039457265520468,0.07900309365991032,0.00042265804501176533
Node 1276,0.0017626790262581023,0.06635728811876573,0.0007643729131227369
Node 1277,0.0014244533672385113,0.4266360479440998,0.00010450352853995173
Node 1278,0.0012669800801416694,0.298418083923292,0.00025540027218597875
Node 1279,0.001135978197982145,0.4403089977520809,6.780767716933933e-05
Node 1280,0.0014338510500113625,0.371424755017322,0.00018435775002388107
Node 1281,0.001176370769851346,0.3738614131690704,0.00014838574649826152
Node 1282,0.0013420967201313078,0.20769472385187265,0.0003923019523954779
Node 1283,0.0017923936189896657,0.18284615629175416,0.0005684645257007056
Node 1284,0.0017703449569047567,0.13107866995039502,0.0006531180161479135
Node 1285,0.0016223147493804946,0.18568267514569098,0.0005099216320969659
Node 1286,0.0016281356908114711,0.15301360269531572,0.0005649409376778457
Node 1287,0.0013470939697104375,0.3633985317379391,0.00018401501414941392
Node 1288,0.001484438007928064,0.2552537403556098,0.00036331065011436327
Node 1289,0.0016735141286906747,0.13608529835778949,0.0006090163948364907
Node 1290,0.001576256459349465,0.2176498943050199,0.00044505617789971654
Node 1291,0.001342165164497239,0.4148917406784789,0.00011422934087234304
Node 1292,0.0013381249025523302,0.3444100880666438,0.0002081987357439479
Node 1293,0.0014837978765427067,0.19225241675581184,0.0004566352105288763
Node 1294,0.0015475377116368882,0.47956947190756155,3.161701269170536e-05
Node 1295,0.0016438712047972931,0.4534042767036066,7.65973677936435e-05
Node 1296,0.0017614800673905107,0.06505805739115039,0.000766141562377596
Node 1297,0.0016563812987865382,0.2805134102074167,0.00036355348266686727
Node 1298,0.0014507898895628384,0.19863979739197435,0.0004372103350603321
Node 1299,0.0018185235802963295,0.451575568342198,8.806097083216106e-05
Node 1300,0.0014796075624542466,0.3290914273518726,0.00025287761657843033
Node 1301,0.001826854045095149,0.4936141994697837,1.1665925529796416e-05
Node 1302,0.0014449440716576625,0.36159161503130155,0.00019999237532823235
Node 1303,0.0016814899911451703,0.4564513908101725,7.322655048098753e-05
Node 1304,0.0012711762762844683,0.15738585480577338,0.00043552297329038317
Node 1305,0.002117628724299621,0.46653506777316994,7.086630174027541e-05
Node 1306,0.0021850336658772816,0.42241412684475926,0.00016952774484068543
Node 1307,0.001310511297324485,0.3213163986387094,0.00023416687823059603
Node 1308,0.0012484040835932968,0.18470974341632362,0.0003936096438362399
Node 1309,0.001854229868601694,0.37575859596969635,0.0002303721222699999
Node 1310,0.0021029697928732776,0.45802466936560887,8.827285236999285e-05
Node 1311,0.002128707712723857,0.4253454019801041,0.00015891781859525154
Node 1312,0.0017921405684498486,0.48667931218697724,2.3872545029373577e-05
Node 1313,0.0019586305413490717,0.45636678778771106,8.546134205615441e-05
Node 1314,0.0016712670941632013,0.4658527058352578,5.706924909224476e-05
Node 1315,0.0015218113867165304,0.3179225832489567,0.0002770874860756688
Node 1316,0.0012718458457464284,0.06918336213317611,0.0005479323511493634
Node 1317,0.0013234669452682189,0.0447317572364454,0.0006025324705279115
Node 1318,0.0013068704690393882,0.05207621363590209,0.0005853783687795474
Node 1319,0.002347614425328457,0.3802594825185387,0.0002811045661357728
Node 1320,0.0019503093735320001,0.4234789071129941,0.00014923980473044053
Node 1321,0.001985992396313432,0.45814137486026213,8.313091124765368e-05
Node 1322,0.0014483844800473212,0.3266272067133193,0.0002511104630588807
Node 1323,0.00171750552240261,0.4244243594612356,0.00012980157998444244
Node 1324,0.0010889692308415281,0.020477436251759018,0.0005221853174160796
Node 1325,0.001974040164695683,0.43013199649932127,0.0001379222451374384
Node 1326,0.001730475086973924,0.4840839030880541,2.754240918798498e-05
Node 1327,0.0023439406084586967,0.3695681235606009,0.00030572457182377464
Node 1328,0.0019892369220481016,0.005438414738651587,0.0009838001656285145
